"Year","Source","Target","Type","export_val","import_val"
2017,"mkd","kor","directed",2683195.87,27765897.48
2017,"mli","kor","directed",1087013,37902620.25
2017,"mlt","kor","directed",91384776.36,659654012
2017,"mmr","kor","directed",491718862.4,748669657.3
2017,"mne","kor","directed",575104.85,13045717.38
2017,"mng","kor","directed",16295794.98,209932965
2017,"mnp","kor","directed",1470365.97,14463998
2017,"moz","kor","directed",132768291.1,53922032.44
2017,"mrt","kor","directed",41176797.12,642093717.2
2017,"msr","kor","directed",9813,75123
2017,"mus","kor","directed",6123065.25,63232157.2
2017,"mwi","kor","directed",25590713.78,9860976
2017,"mys","kor","directed",7954860329,8158636768
2017,"ncl","kor","directed",277343643.6,91038077
2017,"ner","kor","directed",64472020,3282985
2017,"nga","kor","directed",467752572.4,2159515839
2017,"nic","kor","directed",12203348.42,151553811.9
2017,"niu","kor","directed",42539,6296
2017,"nld","kor","directed",6311205863,4391397816
2017,"nor","kor","directed",1232191733,5625674230
2017,"npl","kor","directed",2677347.88,85739376.38
2017,"nru","kor","directed",4127307.74,144280
2017,"nzl","kor","directed",1142703971,1356014857
2017,"omn","kor","directed",2146495643,675267720
2017,"pak","kor","directed",309001862.3,1006618612
2017,"pan","kor","directed",135172020.9,1641875533
2017,"pcn","kor","directed",15906,0
2017,"per","kor","directed",2195265181,1014450862
2017,"phl","kor","directed",3751336434,8386395110
2017,"plw","kor","directed",203045.75,12289696.33
2017,"png","kor","directed",186216915.1,41562322
2017,"pol","kor","directed",682263762.7,3470724272
2017,"prt","kor","directed",255701425.7,464252031.2
2017,"pry","kor","directed",100718136.3,209945954.8
2017,"pse","kor","directed",1755973.21,102161690
2017,"pyf","kor","directed",134083.84,117649376
2017,"qat","kor","directed",10414840960,435279007
2017,"rou","kor","directed",450355848.1,466302832.7
2017,"rus","kor","directed",12140994339,7037665596
2017,"rwa","kor","directed",1889212.58,71413426
2017,"sau","kor","directed",18137541464,5146681693
2017,"sdn","kor","directed",21357092.28,212969489.9
2017,"sen","kor","directed",60885803.09,87984439.09
2017,"sgp","kor","directed",9182247717,11052567046
2017,"shn","kor","directed",68829,5655
2017,"slb","kor","directed",8958649.13,21880941.08
2017,"sle","kor","directed",14760111.81,8410880.34
2017,"slv","kor","directed",21008887.63,232114905.4
2017,"smr","kor","directed",654809.91,169953
2017,"som","kor","directed",2968295.25,16241283
2017,"srb","kor","directed",58621745.63,143172056
2017,"ssd","kor","directed",3402.17,307007
2017,"stp","kor","directed",6757.82,993347.11
2017,"sur","kor","directed",2522491.19,4458981.66
2017,"svk","kor","directed",172625356.2,3899762622
2017,"svn","kor","directed",126969896.5,784782757.2
2017,"swe","kor","directed",1696523106,959452022.7
2017,"syc","kor","directed",8333615.71,23683802.06
2017,"syr","kor","directed",19799.31,215523855
2017,"tca","kor","directed",12455.75,770993
2017,"tcd","kor","directed",29904,1502052
2017,"tgo","kor","directed",28863618.12,1014962682
2017,"tha","kor","directed",5121969600,7461324956
2017,"tjk","kor","directed",6264054.56,15911197
2017,"tkl","kor","directed",138478.67,8777
2017,"tkm","kor","directed",48288.84,130542741
2017,"tls","kor","directed",1018532.63,5540916
2017,"ton","kor","directed",3400023.47,323690
2017,"tto","kor","directed",182689005.8,119148376
2017,"tun","kor","directed",50195224.92,204472854
2017,"tur","kor","directed",744390406.7,6353631394
2017,"tuv","kor","directed",0,4781962
2017,"tza","kor","directed",39692008.34,160227107
2017,"uga","kor","directed",7472289.95,38835131.03
2017,"ukr","kor","directed",321546217,314935045.8
2017,"ury","kor","directed",99659783.59,107610751.4
2017,"usa","kor","directed",48762353167,64809860633
2017,"uzb","kor","directed",17741355.09,1180267710
2017,"vct","kor","directed",5721,2598055.91
2017,"ven","kor","directed",15680005.54,51079787
2017,"vgb","kor","directed",0,2351629
2017,"vnm","kor","directed",16063223143,47748653884
2017,"vut","kor","directed",8571716.31,7072023
2017,"wlf","kor","directed",0,82165
2017,"wsm","kor","directed",232435.54,33583775.29
2017,"yem","kor","directed",41194909.57,88684012
2017,"zaf","kor","directed",2307700916,1040941464
2017,"zmb","kor","directed",180390092.6,44130529.99
2017,"zwe","kor","directed",15500125.23,23232706
2017,"abw","kwt","directed",484656.86,0
2017,"afg","kwt","directed",189453.59,15047
2017,"ago","kwt","directed",18310,1920164
2017,"aia","kwt","directed",0,333785
2017,"alb","kwt","directed",2483896.71,84551
2017,"and","kwt","directed",1910662,7882
2017,"are","kwt","directed",2876312503,566651578
2017,"arg","kwt","directed",66184644.65,13715698.24
2017,"arm","kwt","directed",261656.73,1289.44
2017,"asm","kwt","directed",3182215,0
2017,"aus","kwt","directed",532863684.1,31462048.78
2017,"aut","kwt","directed",183225062.2,1475825.95
2017,"aze","kwt","directed",128854.53,157758
2017,"bdi","kwt","directed",2620,3435
2017,"ben","kwt","directed",2624.91,208658
2017,"bfa","kwt","directed",14919.21,0
2017,"bgd","kwt","directed",72353036.84,14895996
2017,"bgr","kwt","directed",21889464.66,2489099.57
2017,"bhr","kwt","directed",302610404.3,84301313
2017,"bhs","kwt","directed",37915,29957
2017,"bih","kwt","directed",2426408.65,309744.17
2017,"blr","kwt","directed",5542155.86,483754.08
2017,"bol","kwt","directed",334818.73,37370
2017,"bra","kwt","directed",250890557,138551257.6
2017,"brn","kwt","directed",124340.15,33614
2017,"caf","kwt","directed",141836,0
2017,"can","kwt","directed",198956385.4,12198767.62
2017,"che","kwt","directed",596259911.3,77897142.06
2017,"chl","kwt","directed",18277628.45,2796305
2017,"chn","kwt","directed",5330928063,8294197508
2017,"cmr","kwt","directed",1817903.49,781249.85
2017,"cog","kwt","directed",526368.35,1429334
2017,"cok","kwt","directed",2868,0
2017,"col","kwt","directed",4753978.87,95922
2017,"com","kwt","directed",320163.43,1190
2017,"cri","kwt","directed",5123452.99,12234
2017,"cub","kwt","directed",266832.14,2711
2017,"cyp","kwt","directed",25769867.46,2317726.21
2017,"cze","kwt","directed",133113303.4,878788.21
2017,"deu","kwt","directed",1789446994,53536693.86
2017,"dji","kwt","directed",4234895.65,335502
2017,"dma","kwt","directed",192636,0
2017,"dnk","kwt","directed",138911259.1,216362.11
2017,"dom","kwt","directed",7318392.73,0
2017,"dza","kwt","directed",80186325.95,16130217.84
2017,"ecu","kwt","directed",25209797.83,271727
2017,"egy","kwt","directed",453041341.4,994454870.1
2017,"eri","kwt","directed",13865,12046
2017,"esp","kwt","directed",493657477.9,90191775.92
2017,"est","kwt","directed",10976830.52,0
2017,"eth","kwt","directed",4767258.99,3419409
2017,"fin","kwt","directed",52729880.84,9117082.41
2017,"fji","kwt","directed",288919.18,21293.06
2017,"fra","kwt","directed",636207130.5,357397487.4
2017,"gab","kwt","directed",1846198.28,51957
2017,"gbr","kwt","directed",946421397,890478487.6
2017,"geo","kwt","directed",2277168.94,64783.95
2017,"gha","kwt","directed",1400261.39,4731451.19
2017,"gin","kwt","directed",29296.6,1361347
2017,"gmb","kwt","directed",0,6289
2017,"gnb","kwt","directed",2860.5,9171
2017,"gnq","kwt","directed",10297.33,0
2017,"grc","kwt","directed",40142924.82,3123842.15
2017,"gtm","kwt","directed",12580640.52,0
2017,"gum","kwt","directed",16856.93,0
2017,"guy","kwt","directed",14561.53,0
2017,"hkg","kwt","directed",70616790.61,116936293.5
2017,"hnd","kwt","directed",1139867.54,0
2017,"hrv","kwt","directed",2284286.82,418588
2017,"hti","kwt","directed",353304.78,0
2017,"hun","kwt","directed",66190698.55,178465.88
2017,"idn","kwt","directed",191634665.5,330568660.6
2017,"ind","kwt","directed",1694719510,5797102656
2017,"irl","kwt","directed",197643995.1,129084.75
2017,"irn","kwt","directed",167684369.5,83459532
2017,"irq","kwt","directed",70741.22,461265441
2017,"isl","kwt","directed",1018949.47,0
2017,"ita","kwt","directed",1463873840,1269650075
2017,"jam","kwt","directed",51185,1415
2017,"jor","kwt","directed",222914996.8,101977967.9
2017,"jpn","kwt","directed",1690761900,5489412176
2017,"kaz","kwt","directed",1497367.69,39165.67
2017,"ken","kwt","directed",4027495.76,2186602.34
2017,"kgz","kwt","directed",28041.01,0
2017,"khm","kwt","directed",23785282.1,151363
2017,"kir","kwt","directed",1143,0
2017,"kor","kwt","directed",1355698435,8884512702
2017,"lao","kwt","directed",187405.99,0
2017,"lbn","kwt","directed",154333064,27372421.67
2017,"lbr","kwt","directed",0,214193
2017,"lby","kwt","directed",36280.47,5504104
2017,"lka","kwt","directed",42892939.81,20039578.04
2017,"ltu","kwt","directed",6694469.53,1862283.91
2017,"lva","kwt","directed",4501531.52,2530585.49
2017,"mac","kwt","directed",159975.83,0
2017,"mar","kwt","directed",30604249.86,7164767
2017,"mda","kwt","directed",2628871.36,0
2017,"mdg","kwt","directed",3797289.72,14142179.27
2017,"mdv","kwt","directed",45116.67,25506
2017,"mex","kwt","directed",216383874.1,22108110.93
2017,"mkd","kwt","directed",1322401.79,5208.51
2017,"mli","kwt","directed",235302,3677.2
2017,"mlt","kwt","directed",3618203.76,2180
2017,"mmr","kwt","directed",10625259.85,1166659.17
2017,"mne","kwt","directed",8667,42460.99
2017,"mng","kwt","directed",116853.5,1019
2017,"moz","kwt","directed",1711923.31,5970882
2017,"mrt","kwt","directed",33701,69093.62
2017,"msr","kwt","directed",2123,0
2017,"mus","kwt","directed",2543099.83,1067580.04
2017,"mwi","kwt","directed",52218.44,2262
2017,"mys","kwt","directed",282759084.8,233505146.6
2017,"ner","kwt","directed",1648,2038
2017,"nga","kwt","directed",104901218.8,1973305.24
2017,"nic","kwt","directed",330991.91,0
2017,"nld","kwt","directed",578015055.8,1316473036
2017,"nor","kwt","directed",33100136.44,2633077
2017,"npl","kwt","directed",949057.03,489690.97
2017,"nru","kwt","directed",24359.11,0
2017,"nzl","kwt","directed",113810848.2,22239138.17
2017,"omn","kwt","directed",249490383,197900931.9
2017,"pak","kwt","directed",163776579.4,146851641
2017,"pan","kwt","directed",71060.6,0
2017,"per","kwt","directed",3565899.95,1130
2017,"phl","kwt","directed",84244892.27,993570571
2017,"png","kwt","directed",15660,0
2017,"pol","kwt","directed",171240882.9,2567274.58
2017,"prk","kwt","directed",244727.3,0
2017,"prt","kwt","directed",57747025.12,71998683.4
2017,"pry","kwt","directed",27157890.08,3152358.26
2017,"pse","kwt","directed",5273502.28,290224
2017,"qat","kwt","directed",51398102.26,357390681
2017,"rou","kwt","directed",108453229.2,78852
2017,"rus","kwt","directed",554855518.8,125512303.6
2017,"rwa","kwt","directed",6062.06,0
2017,"sau","kwt","directed",1810964873,664886019
2017,"sdn","kwt","directed",10392867.92,7418348.96
2017,"sen","kwt","directed",954693.64,1550077.61
2017,"sgp","kwt","directed",171141589.2,2959663102
2017,"slb","kwt","directed",11649.86,0
2017,"sle","kwt","directed",175185.9,364418.81
2017,"slv","kwt","directed",583489.46,0
2017,"smr","kwt","directed",387040.28,0
2017,"som","kwt","directed",355133.43,169673
2017,"spm","kwt","directed",1167,0
2017,"srb","kwt","directed",7559756.93,412153.36
2017,"sur","kwt","directed",29529.31,0
2017,"svk","kwt","directed",80028051.6,321410.03
2017,"svn","kwt","directed",21927026.88,2710233.75
2017,"swe","kwt","directed",152040673,57781776.86
2017,"syc","kwt","directed",9504.09,16673.04
2017,"syr","kwt","directed",20666504.53,2854475
2017,"tca","kwt","directed",1209,0
2017,"tcd","kwt","directed",0,18748
2017,"tgo","kwt","directed",14779,2857219.45
2017,"tha","kwt","directed",406244310.1,52297677
2017,"tjk","kwt","directed",59109,24479020
2017,"tkm","kwt","directed",138589.62,0
2017,"ton","kwt","directed",5390,0
2017,"tto","kwt","directed",99767.33,50425
2017,"tun","kwt","directed",26369807.51,16855560.34
2017,"tur","kwt","directed",552703873.4,165213743.5
2017,"tuv","kwt","directed",3042,0
2017,"tza","kwt","directed",612924.69,3080545.39
2017,"uga","kwt","directed",2446070.42,438542.31
2017,"ukr","kwt","directed",28031975.23,13345536.02
2017,"ury","kwt","directed",7816045.83,6330601.47
2017,"usa","kwt","directed",3651359761,2720041737
2017,"uzb","kwt","directed",46072.27,0
2017,"ven","kwt","directed",70549,133014
2017,"vnm","kwt","directed",461641067,47545663
2017,"yem","kwt","directed",5550732.86,5996668
2017,"zaf","kwt","directed",136458498,3544096.25
2017,"zmb","kwt","directed",46202962.5,432174141.4
2017,"zwe","kwt","directed",113127.83,7322
2017,"arg","lao","directed",228780,330917.36
2017,"arm","lao","directed",0,27515
2017,"aus","lao","directed",15347311,11288624.71
2017,"aut","lao","directed",54354106,5168160.09
2017,"bgr","lao","directed",129512,478200.15
2017,"bih","lao","directed",0,36586
2017,"blr","lao","directed",0,8200
2017,"blz","lao","directed",0,96421.7
2017,"bol","lao","directed",0,3411
2017,"bra","lao","directed",1559926,799292.27
2017,"can","lao","directed",2195572,21971642.77
2017,"che","lao","directed",4387706,8566782
2017,"chl","lao","directed",1268422,76189
2017,"chn","lao","directed",1341259594,1182401077
2017,"cmr","lao","directed",0,6694
2017,"col","lao","directed",238950,153369
2017,"cpv","lao","directed",0,1685
2017,"cyp","lao","directed",23120,0
2017,"cze","lao","directed",41282154,3568771.87
2017,"deu","lao","directed",33697050,89523103.78
2017,"dnk","lao","directed",1253400,18315011.91
2017,"dom","lao","directed",0,8029
2017,"dza","lao","directed",0,25602
2017,"ecu","lao","directed",0,4298
2017,"esp","lao","directed",2970039,4932519.84
2017,"est","lao","directed",119925,73770
2017,"fin","lao","directed",13276427,532760.25
2017,"fji","lao","directed",0,1034
2017,"fra","lao","directed",10711323,24205464.58
2017,"gbr","lao","directed",11796866,27282917.55
2017,"grc","lao","directed",0,185670
2017,"hkg","lao","directed",21786145,4470678
2017,"hun","lao","directed",2789225,121420.83
2017,"idn","lao","directed",4193140,20835921.83
2017,"ind","lao","directed",22474956,242908556.2
2017,"irl","lao","directed",4542804,1312727
2017,"isl","lao","directed",0,167348.53
2017,"isr","lao","directed",58000,12851.14
2017,"ita","lao","directed",19060567,22605652.68
2017,"jpn","lao","directed",112721313,146955501.8
2017,"kaz","lao","directed",0,354435
2017,"kgz","lao","directed",0,5446
2017,"kor","lao","directed",92083903,26010074.44
2017,"kwt","lao","directed",0,187405.99
2017,"lka","lao","directed",218886,268170.86
2017,"ltu","lao","directed",0,16612.41
2017,"lva","lao","directed",156016,35503.89
2017,"mda","lao","directed",0,34287
2017,"mdg","lao","directed",0,996048.68
2017,"mex","lao","directed",97559,2638794
2017,"mkd","lao","directed",0,10755
2017,"mli","lao","directed",0,26192
2017,"mmr","lao","directed",81000,1514474.53
2017,"mne","lao","directed",0,190946.29
2017,"mng","lao","directed",0,30985
2017,"moz","lao","directed",0,1870
2017,"mrt","lao","directed",0,50734.58
2017,"mus","lao","directed",3716,406423.49
2017,"mys","lao","directed",14139239,5433312.23
2017,"nga","lao","directed",0,24587.46
2017,"nic","lao","directed",0,3326
2017,"nld","lao","directed",4241368,8198803.1
2017,"nor","lao","directed",300227,1619496.11
2017,"nzl","lao","directed",94866,1897858.28
2017,"omn","lao","directed",0,70062
2017,"per","lao","directed",0,197056
2017,"phl","lao","directed",1363505,2742100.23
2017,"pol","lao","directed",4202247,19148914.02
2017,"prt","lao","directed",56171,16361018.56
2017,"rou","lao","directed",1252330,0
2017,"rus","lao","directed",7390697,5254275.41
2017,"sdn","lao","directed",0,1274485.56
2017,"sen","lao","directed",0,14159
2017,"sgp","lao","directed",30809155,5755905.35
2017,"slv","lao","directed",1800,2486
2017,"srb","lao","directed",0,257741.24
2017,"sur","lao","directed",0,12055
2017,"svk","lao","directed",27531,603922.12
2017,"svn","lao","directed",15579,245500
2017,"swe","lao","directed",8162843,4778097.41
2017,"tgo","lao","directed",0,17099.02
2017,"tun","lao","directed",0,17128
2017,"tur","lao","directed",1338507,4541707.09
2017,"tza","lao","directed",0,1202
2017,"uga","lao","directed",0,1527
2017,"ukr","lao","directed",173645,849077.4
2017,"ury","lao","directed",0,1138
2017,"usa","lao","directed",23472541,90738070.22
2017,"zaf","lao","directed",294694,1341958
2017,"zmb","lao","directed",0,11233
2017,"abw","lbn","directed",23172.12,0
2017,"afg","lbn","directed",13432,295530
2017,"ago","lbn","directed",43520.67,4775388
2017,"alb","lbn","directed",209182,132583
2017,"and","lbn","directed",302257,0
2017,"are","lbn","directed",85321409.88,44122613
2017,"arg","lbn","directed",102693994.7,314655.39
2017,"arm","lbn","directed",231855,788965.3
2017,"atg","lbn","directed",0,21660
2017,"aus","lbn","directed",29429056.33,14489275.92
2017,"aut","lbn","directed",66319492.01,4377549.44
2017,"aze","lbn","directed",32884170,2746714.47
2017,"bdi","lbn","directed",1627,68910.99
2017,"ben","lbn","directed",1150,1062546
2017,"bfa","lbn","directed",2847,1863797
2017,"bgd","lbn","directed",1125745.63,705509
2017,"bgr","lbn","directed",98699340.64,50355077.21
2017,"bhr","lbn","directed",8967194.35,2854137
2017,"bih","lbn","directed",2548782.67,43232
2017,"blr","lbn","directed",11000417.46,88182953.35
2017,"blz","lbn","directed",63239,41744
2017,"bol","lbn","directed",244567.28,3978
2017,"bra","lbn","directed",266774164.5,15809822.17
2017,"brb","lbn","directed",120928,0
2017,"brn","lbn","directed",0,173904.77
2017,"caf","lbn","directed",24164,949155
2017,"can","lbn","directed",111653153.4,13700137.83
2017,"cck","lbn","directed",2089,0
2017,"che","lbn","directed",532378099.2,217148195.7
2017,"chl","lbn","directed",5440211,83740
2017,"chn","lbn","directed",1953551204,23910467.91
2017,"cmr","lbn","directed",1911388,8367231.49
2017,"cog","lbn","directed",128395,17305623.03
2017,"col","lbn","directed",40714067.38,585889.12
2017,"com","lbn","directed",0,119619
2017,"cpv","lbn","directed",37767,134680.37
2017,"cri","lbn","directed",2401798,0
2017,"cuw","lbn","directed",67966,2308
2017,"cxr","lbn","directed",0,1032
2017,"cym","lbn","directed",0,15757
2017,"cyp","lbn","directed",51712956.53,13251160.9
2017,"cze","lbn","directed",74574551.73,1564302.63
2017,"deu","lbn","directed",1049456457,47679180.61
2017,"dji","lbn","directed",0,864691
2017,"dma","lbn","directed",49938,15369
2017,"dnk","lbn","directed",74009740.38,2371936.83
2017,"dom","lbn","directed",1826222,103681.03
2017,"dza","lbn","directed",49084741,44137123.67
2017,"ecu","lbn","directed",2563171,169796.17
2017,"egy","lbn","directed",463716455.4,88031472.93
2017,"eri","lbn","directed",0,2100
2017,"esp","lbn","directed",591593940.8,72658559.67
2017,"est","lbn","directed",3494236.58,63376.64
2017,"eth","lbn","directed",0,1435159
2017,"fin","lbn","directed",38564833.41,1032146.36
2017,"fji","lbn","directed",0,312591.65
2017,"fra","lbn","directed",834534679.8,57097470.52
2017,"gab","lbn","directed",119418.15,231494074
2017,"gbr","lbn","directed",501727432,43520327.49
2017,"geo","lbn","directed",447320,1082425
2017,"gha","lbn","directed",28646376,22570773.8
2017,"gin","lbn","directed",0,10468699
2017,"gmb","lbn","directed",0,1489626
2017,"gnb","lbn","directed",0,53258
2017,"gnq","lbn","directed",6111.14,836581
2017,"grc","lbn","directed",1412475740,36105821.54
2017,"guy","lbn","directed",205364,59993
2017,"hkg","lbn","directed",47200037.1,6347567.89
2017,"hnd","lbn","directed",187447,54788
2017,"hrv","lbn","directed",673985.29,39454.33
2017,"hti","lbn","directed",0,14911
2017,"hun","lbn","directed",63418616.44,446095.75
2017,"idn","lbn","directed",93656773.96,3048522.43
2017,"ind","lbn","directed",255701961.7,26820109.8
2017,"irl","lbn","directed",108053994,2108960.07
2017,"irn","lbn","directed",9101490.02,4663359
2017,"irq","lbn","directed",35370.52,45716942
2017,"isl","lbn","directed",73929,43890.94
2017,"ita","lbn","directed",1674257652,50778447.94
2017,"jam","lbn","directed",0,44378
2017,"jor","lbn","directed",145361955.3,77903496.66
2017,"jpn","lbn","directed",387042950,17278318.13
2017,"kaz","lbn","directed",2882869,317579.61
2017,"ken","lbn","directed",1546921,2959091.01
2017,"kgz","lbn","directed",5400,3822
2017,"khm","lbn","directed",99174.73,0
2017,"kna","lbn","directed",0,188343.45
2017,"kor","lbn","directed",317721072.6,48125941.31
2017,"kwt","lbn","directed",27372421.67,154333064
2017,"lbr","lbn","directed",0,8517906
2017,"lby","lbn","directed",0,1831371
2017,"lka","lbn","directed",36613000.01,625865.86
2017,"ltu","lbn","directed",6373413.63,131435
2017,"lva","lbn","directed",4704766.38,316565.89
2017,"mar","lbn","directed",4926735.46,2610043
2017,"mda","lbn","directed",7984686.13,642367
2017,"mdg","lbn","directed",30302,2278
2017,"mdv","lbn","directed",0,149126
2017,"mex","lbn","directed",62041764.52,824588.11
2017,"mhl","lbn","directed",23356,0
2017,"mkd","lbn","directed",343882.17,84186
2017,"mli","lbn","directed",14339,3869872.83
2017,"mlt","lbn","directed",334773,103708
2017,"mmr","lbn","directed",195469,427551.24
2017,"mne","lbn","directed",0,112699.51
2017,"mng","lbn","directed",0,3475.38
2017,"moz","lbn","directed",3605419.55,8000208.91
2017,"mrt","lbn","directed",743895,1332306.69
2017,"mus","lbn","directed",385473,122651.43
2017,"mwi","lbn","directed",0,338143
2017,"mys","lbn","directed",90640247.2,5549774.87
2017,"ner","lbn","directed",0,582704
2017,"nga","lbn","directed",372132.22,21499172.5
2017,"nic","lbn","directed",319924,6960
2017,"niu","lbn","directed",11169,0
2017,"nld","lbn","directed",315050266.5,74994989.06
2017,"nor","lbn","directed",11149530.45,1923320.49
2017,"npl","lbn","directed",105610,253006.36
2017,"nzl","lbn","directed",9100427.23,1400709.36
2017,"omn","lbn","directed",36430700.81,21059889.97
2017,"pak","lbn","directed",751649.12,4001224
2017,"pan","lbn","directed",15526,44392
2017,"per","lbn","directed",3997880.49,1103630.69
2017,"phl","lbn","directed",8952488.25,217118.53
2017,"plw","lbn","directed",0,7845.03
2017,"png","lbn","directed",0,121734
2017,"pol","lbn","directed",95571974.32,9412356.15
2017,"prk","lbn","directed",620079.43,165267
2017,"prt","lbn","directed",109747857.9,12163476.69
2017,"pry","lbn","directed",26819441,627028.43
2017,"qat","lbn","directed",175385.27,21388303
2017,"rou","lbn","directed",305012601.1,2917210.81
2017,"rus","lbn","directed",631846173.4,22814385.78
2017,"rwa","lbn","directed",0,111946
2017,"sau","lbn","directed",10041660.78,49515735
2017,"sdn","lbn","directed",13528030,14139597.33
2017,"sen","lbn","directed",15765066.43,10905412.17
2017,"sgp","lbn","directed",35905647.05,929575
2017,"sle","lbn","directed",5624007.01,22212489.04
2017,"slv","lbn","directed",2800,20981.21
2017,"smr","lbn","directed",963431.34,0
2017,"som","lbn","directed",0,86549
2017,"srb","lbn","directed",8495713.31,2099996.06
2017,"stp","lbn","directed",0,215129.32
2017,"sur","lbn","directed",13752,0
2017,"svk","lbn","directed",32729547.07,2113886
2017,"svn","lbn","directed",19093969.13,1411350.8
2017,"swe","lbn","directed",105488910.3,17408760.83
2017,"syc","lbn","directed",13282,405787.58
2017,"syr","lbn","directed",17807375.8,39025340
2017,"tcd","lbn","directed",0,87096
2017,"tgo","lbn","directed",8806960,3694701.49
2017,"tha","lbn","directed",94727034.42,170495
2017,"tjk","lbn","directed",0,2000
2017,"tto","lbn","directed",15273,0
2017,"tun","lbn","directed",15116614.66,13176425.74
2017,"tur","lbn","directed",976989563.7,125439983.6
2017,"tza","lbn","directed",632000.91,3116432.49
2017,"uga","lbn","directed",2403873,3549947.21
2017,"ukr","lbn","directed",427453521.3,2271620.98
2017,"ury","lbn","directed",17085555,492120.93
2017,"usa","lbn","directed",1230998076,68894841.09
2017,"uzb","lbn","directed",21668,0
2017,"vct","lbn","directed",9522,0
2017,"ven","lbn","directed",49692,69658
2017,"vnm","lbn","directed",34362636.12,135530
2017,"vut","lbn","directed",0,89286
2017,"wlf","lbn","directed",34759,0
2017,"yem","lbn","directed",4282,1206206
2017,"zaf","lbn","directed",13237746.63,3546546.73
2017,"zmb","lbn","directed",1631,4627875.6
2017,"zwe","lbn","directed",5645,96012
2017,"arg","lbr","directed",1125994,0
2017,"aus","lbr","directed",770386,423210.43
2017,"aut","lbr","directed",2385900,2404
2017,"aze","lbr","directed",29373,2893
2017,"bdi","lbr","directed",0,17659
2017,"bgr","lbr","directed",721573,3006
2017,"bih","lbr","directed",68495,0
2017,"blr","lbr","directed",218400,1248895.14
2017,"bra","lbr","directed",24006001,2384510.36
2017,"can","lbr","directed",2224521,26968264.47
2017,"che","lbr","directed",11416422,189918379
2017,"chl","lbr","directed",664705,0
2017,"chn","lbr","directed",858443807,26887349.01
2017,"cmr","lbr","directed",34505,4712890
2017,"cog","lbr","directed",8039,85786.72
2017,"col","lbr","directed",729488,36352.03
2017,"cyp","lbr","directed",142851,1699355
2017,"cze","lbr","directed",562961,13641544.69
2017,"deu","lbr","directed",165776005,447637199.1
2017,"dnk","lbr","directed",3616344,146359.23
2017,"dom","lbr","directed",37604,3629
2017,"dza","lbr","directed",231689,4186
2017,"egy","lbr","directed",2864712,0
2017,"esp","lbr","directed",17023662,8926717.97
2017,"est","lbr","directed",143768,0
2017,"fin","lbr","directed",3129960,141291.59
2017,"fra","lbr","directed",9363887,16669241.81
2017,"gbr","lbr","directed",18748543,1081793.96
2017,"gha","lbr","directed",6914184,8012867.76
2017,"grc","lbr","directed",126509339,10318432.24
2017,"guy","lbr","directed",150177,3771758.02
2017,"hkg","lbr","directed",2690303,1013490.04
2017,"hun","lbr","directed",1394865,5728
2017,"idn","lbr","directed",28883749,49406414.91
2017,"ind","lbr","directed",164482146,8335785.18
2017,"irl","lbr","directed",4083432,9669.71
2017,"isl","lbr","directed",90943,0
2017,"isr","lbr","directed",2183000,4756.4
2017,"ita","lbr","directed",38970149,2126864.03
2017,"jor","lbr","directed",512920,0
2017,"jpn","lbr","directed",15191722,488807
2017,"ken","lbr","directed",180689,35363.82
2017,"kna","lbr","directed",0,12544
2017,"kor","lbr","directed",1305051084,8258221.81
2017,"kwt","lbr","directed",214193,0
2017,"lbn","lbr","directed",8517906,0
2017,"lka","lbr","directed",740076,32199.78
2017,"ltu","lbr","directed",357553,0
2017,"lva","lbr","directed",166110,0
2017,"mdg","lbr","directed",19001,0
2017,"mex","lbr","directed",1268072,3902555.5
2017,"mli","lbr","directed",0,759407.13
2017,"mmr","lbr","directed",5440,2819.55
2017,"mne","lbr","directed",2549,0
2017,"moz","lbr","directed",81526,14473634.28
2017,"mrt","lbr","directed",549942,236102.88
2017,"mus","lbr","directed",0,232984.81
2017,"mys","lbr","directed",38260399,11945590.08
2017,"nga","lbr","directed",1709562,1637063
2017,"nic","lbr","directed",4155,0
2017,"nld","lbr","directed",44083316,27337751.53
2017,"nor","lbr","directed",18896308,7583.53
2017,"npl","lbr","directed",0,500259.41
2017,"nzl","lbr","directed",290486,0
2017,"omn","lbr","directed",1008842,0
2017,"per","lbr","directed",1594292,34628.11
2017,"phl","lbr","directed",4984,1457340.48
2017,"pol","lbr","directed",34120640,31572346.94
2017,"prt","lbr","directed",1837298,119757.74
2017,"pry","lbr","directed",91192,0
2017,"rou","lbr","directed",128093496,0
2017,"rus","lbr","directed",431053,1911574.88
2017,"sen","lbr","directed",6642892,0
2017,"sgp","lbr","directed",1413879,400079.21
2017,"slb","lbr","directed",0,3536
2017,"sle","lbr","directed",1979812,798601.85
2017,"slv","lbr","directed",0,2892
2017,"srb","lbr","directed",231959,83599.39
2017,"sur","lbr","directed",13835,0
2017,"svk","lbr","directed",8198091,37168.27
2017,"svn","lbr","directed",964296,0
2017,"swe","lbr","directed",17033010,1158828.22
2017,"tgo","lbr","directed",2397939,5775.08
2017,"tun","lbr","directed",1573506,0
2017,"tur","lbr","directed",104253109,7853212.55
2017,"tza","lbr","directed",25000,3068649.5
2017,"uga","lbr","directed",1388,353336.25
2017,"ukr","lbr","directed",20086261,1670293.88
2017,"ury","lbr","directed",57023,0
2017,"usa","lbr","directed",106101568,62525663.28
2017,"zaf","lbr","directed",60627504,6058547.14
